time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
24.64,-0.01669508,-0.01669508,-0.16377873480000002
24.66,-0.01603105,-0.01603105,-0.15726460050000002
24.68,-0.01536702,-0.01536702,-0.15075046620000002
24.7,-0.01363505,-0.01363505,-0.1337598405
24.72,-0.01550368,-0.01550368,-0.15209110080000002
24.740000000000002,-0.01661547,-0.01661547,-0.16299776070000002
24.76,-0.0155006,-0.0155006,-0.152060886
24.78,-0.01444795,-0.01444795,-0.1417343895
24.8,-0.01505688,-0.01505688,-0.1477079928
24.82,-0.01645937,-0.01645937,-0.16146641970000003
24.84,-0.01832902,-0.01832902,-0.1798076862
24.86,-0.01732023,-0.01732023,-0.16991145629999999
24.88,-0.01307906,-0.01307906,-0.1283055786
24.900000000000002,-0.009661029,-0.009661029,-0.09477469449
24.92,-0.006727499,-0.006727499,-0.06599676519
24.94,-0.006490849,-0.006490849,-0.06367522869
24.96,-0.003812319,-0.003812319,-0.03739884939
24.98,-0.003809248,-0.003809248,-0.037368722880000003
25.0,-0.004007117,-0.004007117,-0.039309817770000005
25.02,-0.003299228,-0.003299228,-0.03236542668
25.04,-0.001692717,-0.001692717,-0.01660555377
25.060000000000002,0.001569253,0.001569253,0.015394371930000001
25.080000000000002,0.005041344,0.005041344,0.04945558464
25.1,0.009351873,0.009351873,0.09174187413000001
25.12,0.0127648,0.0127648,0.125222688
25.14,0.01514957,0.01514957,0.1486172817
25.16,0.01480584,0.01480584,0.1452452904
25.18,0.01504556,0.01504556,0.1475969436
25.2,0.01254657,0.01254657,0.12308185170000001
25.22,0.009031657,0.009031657,0.08860055517000001
25.240000000000002,0.004796628,0.004796628,0.04705492068
25.26,0.003138118,0.003138118,0.03078493758
25.28,0.003545109,0.003545109,0.03477751929
25.3,0.005171,0.005171,0.05072751
25.32,0.00779751,0.00779751,0.0764935731
25.34,0.007144721,0.007144721,0.07008971301
25.36,0.008155551,0.008155551,0.08000595531000002
25.38,0.006637802,0.006637802,0.06511683762
25.400000000000002,0.005112913,0.005112913,0.05015767653000001
25.42,0.005803463,0.005803463,0.05693197203
25.44,0.007757794,0.007757794,0.07610395914000001
25.46,0.0102517,0.0102517,0.10056917700000001
