time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
33.6,0.004567174,0.044803976940000004,0.0025539619929284972,0.10054968476096446,24.32897065811973,5.469370180355765,0.002020874093089785,0.07956197216888919,0.0025295315359909567,0.09958785574767547,25.217554763250785,5.669131833885479,-7.193664609226398e-05,-0.002832151420955275,2.6051741735562695e-05,0.0010256591234473502,-0.7581089830815243,-0.17042967924095379,-1.1646389351073199e-05,-0.00045851926579028345,-1.8468664305140698e-06,-7.271127679189252e-05,-0.08472218129670815,-0.01904630403441502,-7.644180158780242e-06,-0.0003009519747551276,4.829019794795521e-07,1.901188895588788e-05,-0.028457620109607413,-0.0063975274999739104,-1.7108208846253537e-05,-0.0006735515293800605,-2.5732034698759654e-07,-1.0130722322346321e-05,-0.017295320643217527,-0.0038881427543723374
33.62,0.006934593,0.06802835733000001,0.0028091592773553235,0.11059682194312298,25.738282357313707,5.78619605394962,0.002204740115916937,0.08680079196523374,0.002759676949170762,0.10864869878625047,27.511933970545027,6.184928798547249,-0.00014527072353664298,-0.005719319824277283,5.2609561008181896e-05,0.00207124255937724,-1.5309448865690873,-0.3441701018935027,-2.3848641385135056e-05,-0.0009389228891785455,-3.78188070653123e-06,-0.00014889294120201693,-0.17348801059320607,-0.03900165630193003,-1.4207857924022351e-05,-0.0005593644851977303,8.975459203161196e-07,3.5336453555752744e-05,-0.05289276481908819,-0.011890766556600766,-1.614932670861958e-05,-0.0006358002641188811,-2.4289803740547976e-07,-9.562914858483455e-06,-0.016325951249935612,-0.0036702198455954224
33.64,0.007934192,0.07783442352,0.0028799248576781315,0.11338286841252487,25.824796717482194,5.805645255822045,0.0022514969939359058,0.08864161393448448,0.0028182026128317932,0.11095285877290526,28.09539146353472,6.3160952608898695,-0.00018271713703103815,-0.007193588072088117,6.617071997614194e-05,0.0026051464557536198,-1.9255763296012787,-0.43288677951548327,-3.554440561181912e-05,-0.0013993860477094142,-5.636576928539272e-06,-0.00022191247750154614,-0.2585693716354051,-0.05812870715531169,-2.086951535681461e-05,-0.000821634462866717,1.3183794818086536e-06,5.190470400821471e-05,-0.07769266652012222,-0.017466006246986937,-8.661646216934307e-06,-0.00034100969358009085,-1.302776830733756e-07,-5.129042640684078e-06,-0.008756378295720676,-0.0019685121500422095
33.660000000000004,0.01018635,0.09992809350000001,0.002757203457644655,0.10855131723010453,24.614315270622157,5.533518201111632,0.0021555122140566947,0.08486268559278326,0.0026980583007690886,0.10622276774681452,26.89764171192017,6.046830405131461,-0.000178012167454555,-0.00700835304939193,6.446682274241477e-05,0.0025380638874966444,-1.8759927043585567,-0.4217399371296148,-4.228808456379809e-05,-0.001664885219047169,-6.705979118276864e-06,-0.000264014925916412,-0.3076265664065647,-0.06915720326325273,-2.4188220489484343e-05,-0.0009522921452552891,1.5280303854486442e-06,6.015867659246631e-05,-0.0900474839053249,-0.020243479685544283,-9.55518198378219e-06,-0.00037618826707803895,-1.437171340198419e-07,-5.6581548826709415e-06,-0.009659686627568729,-0.0021715839414181326
33.68,0.009887491,0.09699628671,0.0024478256801521896,0.09637108976977125,22.058832227763514,4.959022759137348,0.0019196117114515193,0.07557526423037478,0.0024027812408392614,0.09459768664721502,23.9539482559716,5.385061790490129,-0.00013981562198968093,-0.005504552046837832,5.063400467684486e-05,0.001993464751056884,-1.4734559471894324,-0.33124607419163915,-4.291566229598506e-05,-0.0016895930037789395,-6.805499425487568e-06,-0.00026793304824754207,-0.31219190874583846,-0.07018353304943321,-2.399292147699111e-05,-0.0009446032077555555,1.5156928583673314e-06,5.9672947179816195e-05,-0.08932042815966326,-0.020080031051787517,-1.992977298191093e-05,-0.0007846367315712965,-2.997587967960996e-07,-1.1801527432917307e-05,-0.020147744113152198,-0.00452939305992116
33.7,0.01052703,0.10327016430000001,0.0019739677093644913,0.07771526414820833,18.11547467667462,4.072520715812791,0.0015561916941943317,0.06126738953520992,0.0019478877877508946,0.07668849558074388,19.418997652872598,4.365564338398047,-8.632372525731274e-05,-0.0033985718605241237,3.126199952623347e-05,0.0012307873829225777,-0.909728144493908,-0.20451502267173619,-3.910953517003385e-05,-0.001539745479135191,-6.201929666028982e-06,-0.00024417045929247963,-0.2845040663869152,-0.06395905847201229,-2.2316795707490818e-05,-0.000878614004231922,1.4098078013519389e-06,5.550424414771413e-05,-0.08308057647987581,-0.01867725659055555,-2.592663031684111e-05,-0.0010207334770409885,-3.8995604795937777e-07,-1.535260031336133e-05,-0.02621018883728012,-0.005892284850952774
33.72,0.01013943,0.0994678083,0.0013680670171489016,0.05386090618696463,12.778443060799798,2.8727082789582323,0.001085243994273208,0.04272614150681922,0.0013584017515716178,0.053480383920142434,13.542258743705787,3.0444208753553115,-3.895128733592618e-05,-0.0015335152494459125,1.4106146631325478e-05,0.0005553601035954913,-0.4104906530404788,-0.09228196986234001,-3.472269890012226e-05,-0.001367035389768593,-5.5062719476722885e-06,-0.0002167823601445783,-0.2525918293343066,-0.05678490218826791,-2.1627014465517422e-05,-0.0008514572624219457,1.3662325950854806e-06,5.378868484588507e-05,-0.08051267094454313,-0.01809996846117751,-2.0001771015796327e-05,-0.0007874712998345011,-3.0084170145481097e-07,-1.1844161474598858e-05,-0.02022052958665908,-0.004545755885293254
33.74,0.008637987,0.08473865247,0.0006691215592901146,0.026343368475988765,6.191422974508396,1.3918872551824983,0.0005337187009762106,0.02101254728252798,0.0006680566048542395,0.026301441135993683,6.660029249749351,1.4972341366493094,-1.3674402186307136e-05,-0.0005383622907994936,4.952162958625859e-06,0.00019496704561519133,-0.144108569120849,-0.032396895115669636,-3.211288516114872e-05,-0.0012642868173680598,-5.092411716908108e-06,-0.00020048865027197277,-0.2336066223247555,-0.052516857865921515,-2.1571185986165292e-05,-0.0008492592907939091,1.3627057704122669e-06,5.364983348079791e-05,-0.08030483365869959,-0.018053244780610312,-1.0471721338542166e-05,-0.00041227249364339237,-1.5750257625485832e-07,-6.20088882893143e-06,-0.01058625013665126,-0.0023798837046097357
33.76,0.01041176,0.10213936560000002,-8.28751687851025e-05,-0.0032628019206733267,-1.3537369844129483,-0.3043321807008642,-6.810213418550794e-05,-0.0026811863852562183,-8.524355707244772e-05,-0.003356045554033375,-0.8498150895148315,-0.19104603210401516,-1.7298157139072617e-05,-0.0006810298086249062,6.264500039525226e-06,0.0002466338598238278,-0.18229774433836177,-0.04098216323416834,-3.2037791834583523e-05,-0.0012613303871883278,-5.080503533194834e-06,-0.00020001982414152893,-0.23306035255516006,-0.052394051536371444,-2.11036019552093e-05,-0.0008308504706775315,1.3331673177029437e-06,5.2486902271769436e-05,-0.0785641200117324,-0.017661916785396376,-9.891495105889615e-06,-0.00038942894117675647,-1.4877553668810928e-07,-5.857304594020051e-06,-0.009999677992862544,-0.002248017040912863
33.78,0.0122294,0.119970414,-0.0008545022448268653,-0.033641820662475015,-9.559365312956665,-2.149030812709821,-0.0006933905291703011,-0.02729883973111422,-0.0008679181035034467,-0.034170004074938844,-8.65250027275927,-1.9451594414889681,-5.01359386693097e-05,-0.001973855853122429,1.8156650286526596e-05,0.0007148287514380549,-0.5283608222668509,-0.11878023802910473,-3.72387869522622e-05,-0.001466093974498512,-5.9052693038174005e-06,-0.000232490917473126,-0.2708952246344335,-0.06089966914082565,-2.3325603894363784e-05,-0.0009183308619828261,1.4735367376455947e-06,5.801325738762184e-05,-0.0868361499421938,-0.019521543091352574,-2.054810950086087e-05,-0.0008089806890102705,-3.090590437735115e-07,-1.2167678888720926e-05,-0.020772843353917665,-0.0046699209595700755
33.8,0.01292096,0.1267546176,-0.0016170518107742047,-0.06366345711709467,-18.0102195259291,-4.04885841661789,-0.0013169007822663008,-0.051846487490799245,-0.001648366946710999,-0.064896336484685,-16.43299684434759,-3.6942846525386592,-0.00010347132651390639,-0.004073674272201039,3.747197599286261e-05,0.001475274645388292,-1.0904392459574175,-0.2451404943981323,-4.766143968382483e-05,-0.00187643463322145,-7.558077471788789e-06,-0.00029756210518853504,-0.3467152790476675,-0.07794469543922734,-2.93958393640925e-05,-0.0011573165103973425,1.8570086945266749e-06,7.311057852467224e-05,-0.10943431630997448,-0.024601812988484774,-3.030242386669764e-05,-0.0011930088136495134,-4.5577127880639563e-07,-1.7943751134110064e-05,-0.03063384026645149,-0.006886761253386313
33.82,0.01130528,0.1109047968,-0.0023404764004530273,-0.09214474017531604,-26.045059898586018,-5.855162388769776,-0.0019096987655872774,-0.07518499077115266,-0.002390373189657887,-0.0941091806951924,-23.830249181372423,-5.357253132267076,-0.0001575250087026877,-0.006201771996168807,5.7047430851186235e-05,0.002245961844534891,-1.660087460907429,-0.3732025075396811,-5.5686326977098624e-05,-0.0021923750778385285,-8.830651700920204e-06,-0.00034766345279213404,-0.40509268131816106,-0.09106845754456364,-3.294713803369371e-05,-0.0012971314186493586,2.08135311363403e-06,8.19430359698437e-05,-0.12265502884370309,-0.0275739474002174,-2.6683707500930707e-05,-0.0010505396653909726,-4.013430590402595e-07,-1.5800907836230688e-05,-0.026975546144299502,-0.006064344018237442
33.84,0.00723548,0.0709800588,-0.0029895844072884243,-0.1177001735152923,-32.84801469163333,-7.384527465749852,-0.0024371318534685956,-0.09595007297120456,-0.0030505620819213544,-0.12010086936698246,-30.411843167399475,-6.8368543201772285,-0.00018632651524362013,-0.0073356895765204775,6.747785054349632e-05,0.0026566082891140283,-1.9636139946154028,-0.44143798678528934,-5.011415984617251e-05,-0.00197299841914065,-7.947026045869178e-06,-0.0003128750411759519,-0.36455770179350877,-0.08195583163905815,-2.5756329689714553e-05,-0.001014028727941518,1.6270917656231398e-06,6.405873093004487e-05,-0.09588521339149811,-0.021555853481432897,-1.1983550816710133e-05,-0.00047179333924055646,-1.802416303197407e-07,-7.096127177942548e-06,-0.012114614433449588,-0.0027234736668443
33.86,0.003923539,0.038489917590000006,-0.0035251505668935394,-0.13878545538950943,-37.72800330208906,-8.481592547605029,-0.002862313149727041,-0.11268949408374178,-0.0035827622328742856,-0.14105363121552306,-35.71748425576338,-8.029609885718715,-0.0001692883518259517,-0.006664895741179201,6.130750681582087e-05,0.002413681370701609,-1.7840562108735987,-0.40107179119696795,-2.6757696227339776e-05,-0.0010534526073755818,-4.243194129141236e-06,-0.0001670548869740644,-0.19465006041945748,-0.04375907435719303,-8.608833033111245e-06,-0.0003389304343744585,5.438415142431352e-07,2.141108323791871e-05,-0.03204881294718346,-0.007204859766256631,2.3348430603086106e-07,9.192295513026026e-06,3.5117798235889614e-09,1.3825904817279375e-07,0.00023603791456211837,5.30634341041696e-05
33.88,0.0004626775,0.004538866275,-0.003909041299459446,-0.15389926375824592,-40.37234229336716,-9.076063601431613,-0.003153120506797829,-0.1241386026298358,-0.003946766295831046,-0.15538449983586797,-39.34633499790756,-8.84540798572675,-0.00010322964292695959,-0.00406415917035274,3.738445066702539e-05,0.0014718287664183226,-1.0878922478934163,-0.24456790645528717,4.733352597208755e-06,0.0001863524644570376,7.506077421983049e-07,2.955148591331909e-05,0.03443298560553543,0.007740843101747964,6.903610403037709e-06,0.00027179568515896496,-4.3611833577120943e-07,-1.7170013219338953e-05,0.02570063998409601,0.005777733711810785,1.7323798746788586e-06,6.820393207397082e-05,2.6056298147442354e-08,1.025838509741825e-06,0.001751326844188551,0.0003937139368641795
33.9,-0.001975124,-0.01937596644,-0.004107827493671272,-0.16172549187682173,-40.813701653332664,-9.175285132672624,-0.003286126453747305,-0.12937505723414586,-0.0041132500656183265,-0.16193897896135145,-41.00605480059367,-9.218527840410273,-4.782480718795824e-06,-0.00018828664247227654,1.7319677703847745e-06,6.818770749546357e-05,-0.05040048141364765,-0.011330478958318731,2.780892221653651e-05,0.0010948394573439572,4.409895922444453e-06,0.00017361794970253752,0.2022972509912144,0.04547823118731177,1.1143733472786759e-05,0.0004387296642829433,-7.039775150537467e-07,-2.7715650198966406e-05,0.041485695939155395,0.009326355457837476,-1.0181824350899377e-06,-4.0085922641336134e-05,-1.5314230720967205e-08,-6.029224693294175e-07,-0.001029318255723117,-0.00023139994918235145
33.92,-0.004938226,-0.04844399706000001,-0.004095192602564843,-0.1612280552190883,-39.229600296918726,-8.819164980974389,-0.0032474473081901987,-0.1278522562279606,-0.004064835313404697,-0.16003288635451565,-40.52339560147911,-9.110021735979975,9.706677018021428e-05,0.003821526385047806,-3.515257612367477e-05,-0.0013839596899084556,1.0229444160900878,0.22996705303096313,3.2967024393274426e-05,0.0012979143461919066,5.22785979675894e-06,0.00020582125184090313,0.2398200964492589,0.053913702416828524,7.542582723874917e-06,0.000296952075743107,-4.764838154113658e-07,-1.8759205331156135e-05,0.028079394957061084,0.006312499103176243,2.9194669703066492e-06,0.00011493964450026179,4.391098218225487e-08,1.7287788260730264e-06,0.0029513970639769003,0.0006635004546202356
33.94,-0.007898267,-0.07748199927,-0.0038541318420251174,-0.15173747409547708,-35.7684790680866,-8.041073975580666,-0.0030318754142338953,-0.11936517378873604,-0.0037950036074610354,-0.14940959084492267,-37.83337346707232,-8.505280703029158,0.00017374073926871395,0.006840186585382439,-6.291993183236578e-05,-0.002477162670565582,1.8309779830144384,0.4116202252003156,2.5893977040397824e-05,0.0010194479149762924,4.106226874855941e-06,0.00016166247538802918,0.18836689648429347,0.04234656291360659,8.368887772006048e-06,0.00032948377055141926,-5.286835719723285e-07,-2.0814313857178288e-05,0.031155548928570666,0.00700404602632329,1.423824741501747e-05,0.0005605609218510815,2.1415396540064246e-07,8.431258480340255e-06,0.014393970558415103,0.003235893308245649
33.96,-0.008114509,-0.07960333329000001,-0.0033830534235333204,-0.13319107966666616,-30.60232119121558,-6.879675483395048,-0.0026450994678960463,-0.104137774326616,-0.0033108754982583075,-0.1303494290652877,-33.00697500848734,-7.420263166576596,0.0002058105462938325,0.008102777413143011,-7.453396133627351e-05,-0.0029344079266249417,2.1689477121042673,0.4875988427966955,2.002206688206326e-05,0.00078827034968753,3.1750684335984928e-06,0.00012500269423616113,0.14565142287301833,0.03274374243705225,1.8209055233226885e-05,0.0007168919383160192,-1.15031156172814e-06,-4.5287856760950395e-05,0.06778835213437917,0.015239427797800785,2.2025438815317782e-05,0.000867143260445582,3.312791893905816e-07,1.3042487771282742e-05,0.02226633016009214,0.005005670149999522
33.980000000000004,-0.00836339,-0.0820448559,-0.002701998232708887,-0.10637788317751525,-24.028504320720053,-5.401822660607903,-0.002106286681451617,-0.08292467249809517,-0.00263644261796813,-0.1037969534633122,-26.28337901813661,-5.908738658156398,0.0001869615033373403,0.007360689107769303,-6.770781046964491e-05,-0.002665661829513579,1.9703058575830152,0.44294237742640635,2.269881205704425e-05,0.0008936540179938681,3.599542548080794e-06,0.00014171427354648796,0.1651235256135068,0.03712124527407044,2.719680493058394e-05,0.001070740351597793,-1.7180901893596764e-06,-6.764134603778255e-05,0.1012477894075633,0.02276140852789637,1.800065239604424e-05,0.0007086871022064662,2.707433701668627e-07,1.0659187801844989e-05,0.018197524812474063,0.004090966320123052
34.0,-0.007691212,-0.07545078972000001,-0.0018513719278975718,-0.07288865857864456,-16.36340320892563,-3.678639380912982,-0.001445069924252474,-0.05689251670285331,-0.0018087964795074905,-0.07121245982312954,-18.032360391065883,-4.053835881108603,0.00012720581208827754,0.005008102838121163,-4.6067382117536666e-05,-0.0018136764613203413,1.3405666525044486,0.301371372304242,3.11315357877301e-05,0.0012256510152649646,4.936790849380967e-06,0.0001943618444638176,0.2264677523261733,0.05091197604661402,2.49769148037787e-05,0.0009833431025109726,-1.5778541778849786e-06,-6.212024322381806e-05,0.09298362129515554,0.02090354962894765,8.84244652988669e-06,0.00034812781613727126,1.3299705595936659e-07,5.236104565329393e-06,0.008939156014475862,0.0020096022158177388
34.02,-0.007955394,-0.07804241514,-0.0008859349410721416,-0.03487932838866699,-7.834020211587919,-1.7611578039888507,-0.0006972570932541109,-0.027451066663547675,-0.0008727578883368366,-0.03436054678491483,-8.700749340755392,-1.9560062634707225,5.054561488340393e-05,0.0019899848379292887,-1.8305013874552333e-05,-0.0007206698375808006,0.5326782214636571,0.11975082797947827,3.746069503928253e-05,0.0014748305133575799,5.940459145426093e-06,0.0002338763443081139,0.27250950495883375,0.06126257379442073,1.4575829732118018e-05,0.000573851564256615,-9.207916197673505e-07,-3.6251638573517736e-05,0.054262643826165746,0.012198727608356353,7.200012667789661e-06,0.00028346506566101026,1.0829361358868637e-07,4.2635280940427705e-06,0.007278758918816906,0.00163633009961682
34.04,-0.007507616,-0.07364971296,0.00013327836005429754,0.005247179529696754,1.3883817731096342,0.3121206390316789,9.812139019613418e-05,0.0038630468581155194,0.0001228187108267155,0.004835382316012422,1.224411525279214,0.2752586609171246,-1.3857347390509582e-05,-0.000545564857894078,5.018416272764652e-06,0.00019757544380963197,-0.14603654895104118,-0.03283032222361271,3.631379651472277e-05,0.001429677028138692,5.758585749271744e-06,0.00022671597438077734,0.26416634024077246,0.05938695575204658,8.429209532936515e-06,0.0003318586430289967,-5.324942484809867e-07,-2.096434049137743e-05,0.03138011372443436,0.007054530200738809,1.4303901615488088e-05,0.0005631457328932318,2.151414540266065e-07,8.47013598529947e-06,0.01446034281625448,0.003250814385381661
